emoji,description,aliases/0,aliases/1,aliases/2,1: :aliases/0: | :aliases/1: | :aliases/2:,tags/0,tags/1,tags/2,tags/3,emoticons/0,emoticons/1,emoticons/2,emoticons/3,emoticons/4,emoticons/5,emoticons/6,emoticons/7,emoticons/8,emoticons/9,emoticons/10,emoticons/11,emoticons/12,emoticons/13,emoticons/14,emoticons/15,emoticons/16,emoticons/17,emoticons/18,emoticons/19,emoticons/20,emoticons/21,emoticons/22,emoticons/23,emoticons/24,emoticons/25,emoticons/26,emoticons/27,emoticons/28,emoticons/29,emoticons/30,emoticons/31,emoticons/32,emoticons/33,emoticons/34,emoticons/35
🍑,peach,peach,,,528: :peach: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍈,melon,melon,,,529: :melon: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍌,banana,banana,,,530: :banana: | :: | ::,fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍐,pear,pear,,,531: :pear: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍍,pineapple,pineapple,,,532: :pineapple: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍠,roasted sweet potato,sweet_potato,,,533: :sweet_potato: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍆,aubergine,eggplant,,,534: :eggplant: | :: | ::,aubergine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🍅,tomato,tomato,,,535: :tomato: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🌽,ear of maize,corn,,,536: :corn: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏠,house building,house,,,537: :house: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏡,house with garden,house_with_garden,,,538: :house_with_garden: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏫,school,school,,,539: :school: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏢,office building,office,,,540: :office: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏣,japanese post office,post_office,,,541: :post_office: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏥,hospital,hospital,,,542: :hospital: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏦,bank,bank,,,543: :bank: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏪,convenience store,convenience_store,,,544: :convenience_store: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏩,love hotel,love_hotel,,,545: :love_hotel: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏨,hotel,hotel,,,546: :hotel: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💒,wedding,wedding,,,547: :wedding: | :: | ::,marriage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⛪,church,church,,,548: :church: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏬,department store,department_store,,,549: :department_store: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏤,european post office,european_post_office,,,550: :european_post_office: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🌇,sunset over buildings,city_sunrise,,,551: :city_sunrise: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🌆,cityscape at dusk,city_sunset,,,552: :city_sunset: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏯,japanese castle,japanese_castle,,,553: :japanese_castle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏰,european castle,european_castle,,,554: :european_castle: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⛺,tent,tent,,,555: :tent: | :: | ::,camping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏭,factory,factory,,,556: :factory: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🗼,tokyo tower,tokyo_tower,,,557: :tokyo_tower: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🗾,silhouette of japan,japan,,,558: :japan: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🗻,mount fuji,mount_fuji,,,559: :mount_fuji: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🌄,sunrise over mountains,sunrise_over_mountains,,,560: :sunrise_over_mountains: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🌅,sunrise,sunrise,,,561: :sunrise: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🌃,night with stars,night_with_stars,,,562: :night_with_stars: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🗽,statue of liberty,statue_of_liberty,,,563: :statue_of_liberty: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🌉,bridge at night,bridge_at_night,,,564: :bridge_at_night: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎠,carousel horse,carousel_horse,,,565: :carousel_horse: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎡,ferris wheel,ferris_wheel,,,566: :ferris_wheel: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⛲,fountain,fountain,,,567: :fountain: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎢,roller coaster,roller_coaster,,,568: :roller_coaster: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚢,ship,ship,,,569: :ship: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⛵,sailboat,boat,sailboat,,570: :boat: | :sailboat: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚤,speedboat,speedboat,,,571: :speedboat: | :: | ::,ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚣,rowboat,rowboat,,,572: :rowboat: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⚓,anchor,anchor,,,573: :anchor: | :: | ::,ship,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚀,rocket,rocket,,,574: :rocket: | :: | ::,ship,launch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
✈️,airplane,airplane,,,575: :airplane: | :: | ::,flight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💺,seat,seat,,,576: :seat: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚁,helicopter,helicopter,,,577: :helicopter: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚂,steam locomotive,steam_locomotive,,,578: :steam_locomotive: | :: | ::,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚊,tram,tram,,,579: :tram: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚉,station,station,,,580: :station: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚞,mountain railway,mountain_railway,,,581: :mountain_railway: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚆,train,train2,,,582: :train2: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚄,high-speed train,bullettrain_side,,,583: :bullettrain_side: | :: | ::,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚅,high-speed train with bullet nose,bullettrain_front,,,584: :bullettrain_front: | :: | ::,train,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚈,light rail,light_rail,,,585: :light_rail: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚇,metro,metro,,,586: :metro: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚝,monorail,monorail,,,587: :monorail: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚋,tram car,train,,,588: :train: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚃,railway car,railway_car,,,589: :railway_car: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚎,trolleybus,trolleybus,,,590: :trolleybus: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚌,bus,bus,,,591: :bus: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚍,oncoming bus,oncoming_bus,,,592: :oncoming_bus: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚙,recreational vehicle,blue_car,,,593: :blue_car: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚘,oncoming automobile,oncoming_automobile,,,594: :oncoming_automobile: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚗,automobile,car,red_car,,595: :car: | :red_car: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚕,taxi,taxi,,,596: :taxi: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚖,oncoming taxi,oncoming_taxi,,,597: :oncoming_taxi: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚛,articulated lorry,articulated_lorry,,,598: :articulated_lorry: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚚,delivery truck,truck,,,599: :truck: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚨,police cars revolving light,rotating_light,,,600: :rotating_light: | :: | ::,911,emergency,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚓,police car,police_car,,,601: :police_car: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚔,oncoming police car,oncoming_police_car,,,602: :oncoming_police_car: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚒,fire engine,fire_engine,,,603: :fire_engine: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚑,ambulance,ambulance,,,604: :ambulance: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚐,minibus,minibus,,,605: :minibus: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚲,bicycle,bike,,,606: :bike: | :: | ::,bicycle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚡,aerial tramway,aerial_tramway,,,607: :aerial_tramway: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚟,suspension railway,suspension_railway,,,608: :suspension_railway: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚠,mountain cableway,mountain_cableway,,,609: :mountain_cableway: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚜,tractor,tractor,,,610: :tractor: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
💈,barber pole,barber,,,611: :barber: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚏,bus stop,busstop,,,612: :busstop: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎫,ticket,ticket,,,613: :ticket: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚦,vertical traffic light,vertical_traffic_light,,,614: :vertical_traffic_light: | :: | ::,semaphore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚥,horizontal traffic light,traffic_light,,,615: :traffic_light: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⚠️,warning sign,warning,,,616: :warning: | :: | ::,wip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚧,construction sign,construction,,,617: :construction: | :: | ::,wip,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔰,japanese symbol for beginner,beginner,,,618: :beginner: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⛽,fuel pump,fuelpump,,,619: :fuelpump: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🏮,izakaya lantern,izakaya_lantern,lantern,,620: :izakaya_lantern: | :lantern: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎰,slot machine,slot_machine,,,621: :slot_machine: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
♨️,hot springs,hotsprings,,,622: :hotsprings: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🗿,moyai,moyai,,,623: :moyai: | :: | ::,stone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎪,circus tent,circus_tent,,,624: :circus_tent: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎭,performing arts,performing_arts,,,625: :performing_arts: | :: | ::,theater,drama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
📍,round pushpin,round_pushpin,,,626: :round_pushpin: | :: | ::,location,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚩,triangular flag on post,triangular_flag_on_post,,,627: :triangular_flag_on_post: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇯🇵,regional indicator symbol letter j + regional indicator symbol letter p,jp,,,628: :jp: | :: | ::,japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇰🇷,regional indicator symbol letter k + regional indicator symbol letter r,kr,,,629: :kr: | :: | ::,korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇩🇪,regional indicator symbol letter d + regional indicator symbol letter e,de,,,630: :de: | :: | ::,flag,germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇨🇳,regional indicator symbol letter c + regional indicator symbol letter n,cn,,,631: :cn: | :: | ::,china,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇺🇸,regional indicator symbol letter u + regional indicator symbol letter s,us,,,632: :us: | :: | ::,flag,united,america,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇫🇷,regional indicator symbol letter f + regional indicator symbol letter r,fr,,,633: :fr: | :: | ::,france,french,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇪🇸,regional indicator symbol letter e + regional indicator symbol letter s,es,,,634: :es: | :: | ::,spain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇮🇹,regional indicator symbol letter i + regional indicator symbol letter t,it,,,635: :it: | :: | ::,italy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇷🇺,regional indicator symbol letter r + regional indicator symbol letter u,ru,,,636: :ru: | :: | ::,russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🇬🇧,regional indicator symbol letter g + regional indicator symbol letter b,gb,uk,,637: :gb: | :uk: | ::,flag,british,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1️⃣,digit one + combining enclosing keycap,one,,,638: :one: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2️⃣,digit two + combining enclosing keycap,two,,,639: :two: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3️⃣,digit three + combining enclosing keycap,three,,,640: :three: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4️⃣,digit four + combining enclosing keycap,four,,,641: :four: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5️⃣,digit five + combining enclosing keycap,five,,,642: :five: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6️⃣,digit six + combining enclosing keycap,six,,,643: :six: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7️⃣,digit seven + combining enclosing keycap,seven,,,644: :seven: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8️⃣,digit eight + combining enclosing keycap,eight,,,645: :eight: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9️⃣,digit nine + combining enclosing keycap,nine,,,646: :nine: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0️⃣,digit zero + combining enclosing keycap,zero,,,647: :zero: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔟,keycap ten,keycap_ten,,,648: :keycap_ten: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔢,input symbol for numbers,1234,,,649: :1234: | :: | ::,numbers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#️⃣,number sign + combining enclosing keycap,hash,,,650: :hash: | :: | ::,number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔣,input symbol for symbols,symbols,,,651: :symbols: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⬆️,upwards black arrow,arrow_up,,,652: :arrow_up: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⬇️,downwards black arrow,arrow_down,,,653: :arrow_down: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⬅️,leftwards black arrow,arrow_left,,,654: :arrow_left: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
➡️,black rightwards arrow,arrow_right,,,655: :arrow_right: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔠,input symbol for latin capital letters,capital_abcd,,,656: :capital_abcd: | :: | ::,letters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔡,input symbol for latin small letters,abcd,,,657: :abcd: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔤,input symbol for latin letters,abc,,,658: :abc: | :: | ::,alphabet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↗️,north east arrow,arrow_upper_right,,,659: :arrow_upper_right: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↖️,north west arrow,arrow_upper_left,,,660: :arrow_upper_left: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↘️,south east arrow,arrow_lower_right,,,661: :arrow_lower_right: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↙️,south west arrow,arrow_lower_left,,,662: :arrow_lower_left: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↔️,left right arrow,left_right_arrow,,,663: :left_right_arrow: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↕️,up down arrow,arrow_up_down,,,664: :arrow_up_down: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔄,anticlockwise downwards and upwards open circle arrows,arrows_counterclockwise,,,665: :arrows_counterclockwise: | :: | ::,sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
◀️,black left-pointing triangle,arrow_backward,,,666: :arrow_backward: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
▶️,black right-pointing triangle,arrow_forward,,,667: :arrow_forward: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔼,up-pointing small red triangle,arrow_up_small,,,668: :arrow_up_small: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔽,down-pointing small red triangle,arrow_down_small,,,669: :arrow_down_small: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↩️,leftwards arrow with hook,leftwards_arrow_with_hook,,,670: :leftwards_arrow_with_hook: | :: | ::,return,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
↪️,rightwards arrow with hook,arrow_right_hook,,,671: :arrow_right_hook: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ℹ️,information source,information_source,,,672: :information_source: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⏪,black left-pointing double triangle,rewind,,,673: :rewind: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⏩,black right-pointing double triangle,fast_forward,,,674: :fast_forward: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⏫,black up-pointing double triangle,arrow_double_up,,,675: :arrow_double_up: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⏬,black down-pointing double triangle,arrow_double_down,,,676: :arrow_double_down: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⤵️,arrow pointing rightwards then curving downwards,arrow_heading_down,,,677: :arrow_heading_down: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
⤴️,arrow pointing rightwards then curving upwards,arrow_heading_up,,,678: :arrow_heading_up: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆗,squared ok,ok,,,679: :ok: | :: | ::,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔀,twisted rightwards arrows,twisted_rightwards_arrows,,,680: :twisted_rightwards_arrows: | :: | ::,shuffle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔁,clockwise rightwards and leftwards open circle arrows,repeat,,,681: :repeat: | :: | ::,loop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🔂,clockwise rightwards and leftwards open circle arrows with circled one overlay,repeat_one,,,682: :repeat_one: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆕,squared new,new,,,683: :new: | :: | ::,fresh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆙,squared up with exclamation mark,up,,,684: :up: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆒,squared cool,cool,,,685: :cool: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆓,squared free,free,,,686: :free: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🆖,squared ng,ng,,,687: :ng: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
📶,antenna with bars,signal_strength,,,688: :signal_strength: | :: | ::,wifi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🎦,cinema,cinema,,,689: :cinema: | :: | ::,film,movie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈁,squared katakana koko,koko,,,690: :koko: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈯,squared cjk unified ideograph-6307,u6307,,,691: :u6307: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈳,squared cjk unified ideograph-7a7a,u7a7a,,,692: :u7a7a: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈵,squared cjk unified ideograph-6e80,u6e80,,,693: :u6e80: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈴,squared cjk unified ideograph-5408,u5408,,,694: :u5408: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈲,squared cjk unified ideograph-7981,u7981,,,695: :u7981: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🉐,circled ideograph advantage,ideograph_advantage,,,696: :ideograph_advantage: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈹,squared cjk unified ideograph-5272,u5272,,,697: :u5272: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈺,squared cjk unified ideograph-55b6,u55b6,,,698: :u55b6: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈶,squared cjk unified ideograph-6709,u6709,,,699: :u6709: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🈚,squared cjk unified ideograph-7121,u7121,,,700: :u7121: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚻,restroom,restroom,,,701: :restroom: | :: | ::,toilet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚹,mens symbol,mens,,,702: :mens: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚺,womens symbol,womens,,,703: :womens: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚼,baby symbol,baby_symbol,,,704: :baby_symbol: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚾,water closet,wc,,,705: :wc: | :: | ::,toilet,restroom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚰,potable water symbol,potable_water,,,706: :potable_water: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
🚮,put litter in its place symbol,put_litter_in_its_place,,,707: :put_litter_in_its_place: | :: | ::,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
